"hf" "hm" "C" "r" "sf" "sm" "Poly" "eigPoly" "agree"
0.5 0.5 0 0.5 0.0628059753216803 0.379409472690895 0 0 1
0.5 0.5 0 0.5 0.771809006342664 0.385767888044938 0 0 1
0.5 0.5 0 0.5 0.795337763382122 0.29010897804983 0 0 1
0.5 0.5 0 0.5 0.513833619188517 0.443327935179695 1 0 0
0.5 0.5 0 0.5 0.676933655748144 0.303716891910881 0 0 1
0.5 0.5 0 0.5 0.0757033759728074 0.419724129838869 0 0 1
0.5 0.5 0 0.5 0.745159042300656 0.345941974781454 0 0 1
0.5 0.5 0 0.5 0.486794210737571 0.44750422379002 1 0 0
0.5 0.5 0 0.5 0.277562357485294 0.181897506350651 0 0 1
0.5 0.5 0 0.5 0.634303285041824 0.872875868109986 1 1 1
0.5 0.5 0 0.5 0.259672894142568 0.552606610348448 0 1 0
0.5 0.5 0 0.5 0.122040453599766 0.182844708207995 0 1 0
0.5 0.5 0 0.5 0.840460452018306 0.360215043649077 0 0 1
0.5 0.5 0 0.5 0.280250634066761 0.952215194469318 0 0 1
0.5 0.5 0 0.5 0.31366342282854 0.533280248288065 0 1 0
0.5 0.5 0 0.5 0.868564459960908 0.778657055692747 1 1 1
0.5 0.5 0 0.5 0.0359719428233802 0.110576822422445 0 0 1
0.5 0.5 0 0.5 0.794235053472221 0.363282050238922 0 0 1
0.5 0.5 0 0.5 0.232695783255622 0.491923852823675 0 1 0
0.5 0.5 0 0.5 0.270396477775648 0.117292911512777 0 0 1
0.5 0.5 0 0.5 0.0626649293117225 0.810454469406977 0 0 1
0.5 0.5 0 0.5 0.221991104772314 0.376926508499309 0 1 0
0.5 0.5 0 0.5 0.664766743546352 0.535395216429606 1 1 1
0.5 0.5 0 0.5 0.782269852003083 0.226382250897586 0 0 1
0.5 0.5 0 0.5 0.727497924119234 0.556175296660513 1 1 1
0.5 0.5 0 0.5 0.567218712996691 0.0479175299406052 0 0 1
0.5 0.5 0 0.5 0.850089953746647 0.497821021126583 1 0 0
0.5 0.5 0 0.5 0.20423759217374 0.639002854004502 0 0 1
0.5 0.5 0 0.5 0.274304090067744 0.596863576676697 0 1 0
0.5 0.5 0 0.5 0.80854880111292 0.46269501093775 1 0 0
0.5 0.5 0 0.5 0.475169541314244 0.530548484297469 1 1 1
0.5 0.5 0 0.5 0.569612611318007 0.0811316363979131 0 0 1
0.5 0.5 0 0.5 0.914118762360886 0.447168773505837 0 0 1
0.5 0.5 0 0.5 0.653214687947184 0.22030763910152 0 0 1
0.5 0.5 0 0.5 0.993822365067899 0.0802451663184911 0 0 1
0.5 0.5 0 0.5 0.738294585840777 0.305978451156989 0 0 1
0.5 0.5 0 0.5 0.419082017848268 0.312691490864381 1 0 0
0.5 0.5 0 0.5 0.32153983367607 0.57469345536083 0 1 0
0.5 0.5 0 0.5 0.428816071245819 0.648331141564995 1 1 1
0.5 0.5 0 0.5 0.508338022278622 0.937777441227809 1 1 1
0.5 0.5 0 0.5 0.895056582055986 0.54816743126139 1 0 0
0.5 0.5 0 0.5 0.875535312341526 0.0170179987326264 0 0 1
0.5 0.5 0 0.5 0.103781561367214 0.707822471158579 0 0 1
0.5 0.5 0 0.5 0.605030765989795 0.242059380514547 0 0 1
0.5 0.5 0 0.5 0.503424681024626 0.978698653634638 1 1 1
0.5 0.5 0 0.5 0.35024886066094 0.545782166998833 1 1 1
0.5 0.5 0 0.5 0.691427331184968 0.396007855422795 0 0 1
0.5 0.5 0 0.5 0.465367637341842 0.841892908792943 1 1 1
0.5 0.5 0 0.5 0.890095613431185 0.91022236738354 1 1 1
0.5 0.5 0 0.5 0.278220321284607 0.647151561221108 0 0 1
0.5 0.5 0 0.5 0.712645667372271 0.722055440070108 1 1 1
0.5 0.5 0 0.5 0.478497034637257 0.924003350315616 1 1 1
0.5 0.5 0 0.5 0.285478552104905 0.716693312395364 0 0 1
0.5 0.5 0 0.5 0.602667356142774 0.638437383342534 1 1 1
0.5 0.5 0 0.5 0.45959351491183 0.817873692372814 1 1 1
0.5 0.5 0 0.5 0.703001419082284 0.476430019363761 1 0 0
0.5 0.5 0 0.5 0.42752618319355 0.753365552518517 1 1 1
0.5 0.5 0 0.5 0.963931487640366 0.224059363827109 0 0 1
0.5 0.5 0 0.5 0.387305378681049 0.29378975671716 1 0 0
0.5 0.5 0 0.5 0.262760351411998 0.105262963101268 0 0 1
0.5 0.5 0 0.5 0.290558520471677 0.452507172478363 0 1 0
0.5 0.5 0 0.5 0.634791326709092 0.827840754762292 1 1 1
0.5 0.5 0 0.5 0.628684460651129 0.623027356341481 1 1 1
0.5 0.5 0 0.5 0.342335635330528 0.416149645112455 1 1 1
0.5 0.5 0 0.5 0.372035868000239 0.974521151045337 0 1 0
0.5 0.5 0 0.5 0.793447110103443 0.306593864690512 0 0 1
0.5 0.5 0 0.5 0.584148655412719 0.870544577250257 1 1 1
0.5 0.5 0 0.5 0.0115933439228684 0.924368031090125 0 0 1
0.5 0.5 0 0.5 0.582500349264592 0.357530216919258 0 0 1
0.5 0.5 0 0.5 0.941958429524675 0.0204959949478507 0 0 1
0.5 0.5 0 0.5 0.77146178856492 0.189838158199564 0 0 1
0.5 0.5 0 0.5 0.0690274580847472 0.011001393198967 0 0 1
0.5 0.5 0 0.5 0.427665196591988 0.411709881853312 1 0 0
0.5 0.5 0 0.5 0.967232303228229 0.704035571077839 1 1 1
0.5 0.5 0 0.5 0.489411574788392 0.883498238632455 1 1 1
0.5 0.5 0 0.5 0.355410285759717 0.448689147364348 1 1 1
0.5 0.5 0 0.5 0.950785893015563 0.0913813216611743 0 0 1
0.5 0.5 0 0.5 0.777390462346375 0.793284225277603 1 1 1
0.5 0.5 0 0.5 0.782559594605118 0.462761268718168 1 0 0
0.5 0.5 0 0.5 0.110866824164987 0.769853695994243 0 0 1
0.5 0.5 0 0.5 0.794812767999247 0.083705861819908 0 0 1
0.5 0.5 0 0.5 0.671379195060581 0.137748616281897 0 0 1
0.5 0.5 0 0.5 0.800919432658702 0.438872746191919 0 0 1
0.5 0.5 0 0.5 0.32561749429442 0.112771668937057 0 0 1
0.5 0.5 0 0.5 0.169415223645046 0.0645156640093774 0 0 1
0.5 0.5 0 0.5 0.829634231748059 0.312325512990355 0 0 1
0.5 0.5 0 0.5 0.467854862101376 0.719888258725405 1 1 1
0.5 0.5 0 0.5 0.586306357057765 0.265598337631673 0 0 1
0.5 0.5 0 0.5 0.461574067128822 0.209261146839708 0 0 1
0.5 0.5 0 0.5 0.44621343142353 0.609255546936765 1 1 1
0.5 0.5 0 0.5 0.590162151958793 0.363821805454791 0 0 1
0.5 0.5 0 0.5 0.901968389516696 0.541646108031273 1 0 0
0.5 0.5 0 0.5 0.930774694075808 0.207269355887547 0 0 1
0.5 0.5 0 0.5 0.734674288425595 0.500391567591578 1 0 0
0.5 0.5 0 0.5 0.654963503358886 0.73560436675325 1 1 1
0.5 0.5 0 0.5 0.0862735556438565 0.0211406487505883 0 0 1
0.5 0.5 0 0.5 0.890134912449867 0.514105394249782 1 0 0
0.5 0.5 0 0.5 0.228034881176427 0.325716744642705 0 1 0
0.5 0.5 0 0.5 0.647271996363997 0.769067393150181 1 1 1
0.5 0.5 0 0.5 0.0459708124399185 0.308481223648414 0 0 1
0.5 0.5 0 0.5 0.325326426420361 0.989352403441444 0 0 1
0.5 0.5 0 0.5 0.313781706849113 0.91031038062647 0 0 1
0.5 0.5 0 0.5 0.472118058707565 0.95831355988048 0 1 0
0.5 0.5 0 0.5 0.53708612988703 0.772856020834297 1 1 1
0.5 0.5 0 0.5 0.411556738661602 0.88188342587091 0 1 0
0.5 0.5 0 0.5 0.704805510584265 0.0245874118991196 0 0 1
0.5 0.5 0 0.5 0.750322262756526 0.336076224921271 0 0 1
0.5 0.5 0 0.5 0.252886343514547 0.767944880062714 0 0 1
0.5 0.5 0 0.5 0.428122395183891 0.235440193209797 0 0 1
0.5 0.5 0 0.5 0.849516194080934 0.689259400125593 1 1 1
0.5 0.5 0 0.5 0.717721056193113 0.423760432982817 1 0 0
0.5 0.5 0 0.5 0.861452413490042 0.624893543543294 1 1 1
0.5 0.5 0 0.5 0.688760579796508 0.463744702050462 1 0 0
0.5 0.5 0 0.5 0.708931054919958 0.229751284234226 0 0 1
0.5 0.5 0 0.5 0.809830956859514 0.00207747798413038 0 0 1
0.5 0.5 0 0.5 0.729881593026221 0.113884513964877 0 0 1
0.5 0.5 0 0.5 0.27248485898599 0.745704049943015 0 0 1
0.5 0.5 0 0.5 0.938059579581022 0.0274218085687608 0 0 1
0.5 0.5 0 0.5 0.559174454305321 0.0427525679115206 0 0 1
0.5 0.5 0 0.5 0.152813466498628 0.73424063809216 0 0 1
0.5 0.5 0 0.5 0.574305727612227 0.849028018070385 1 1 1
0.5 0.5 0 0.5 0.458065049257129 0.604215450817719 1 1 1
0.5 0.5 0 0.5 0.520600104006007 0.343176290160045 1 0 0
0.5 0.5 0 0.5 0.514312240527943 0.0876105781644583 0 0 1
0.5 0.5 0 0.5 0.112077753525227 0.580854500178248 0 0 1
0.5 0.5 0 0.5 0.647598181851208 0.419120704988018 1 0 0
0.5 0.5 0 0.5 0.0954501475207508 0.903265247587115 0 0 1
0.5 0.5 0 0.5 0.347452372079715 0.338349326280877 1 0 0
0.5 0.5 0 0.5 0.133053266676143 0.2404045665171 0 1 0
0.5 0.5 0 0.5 0.862158707343042 0.980667786439881 1 1 1
0.5 0.5 0 0.5 0.234852251596749 0.0047178368549794 0 0 1
0.5 0.5 0 0.5 0.607872724998742 0.618921980727464 1 1 1
0.5 0.5 0 0.5 0.331642644712701 0.349983086809516 1 0 0
0.5 0.5 0 0.5 0.184021435212344 0.262603918556124 0 1 0
0.5 0.5 0 0.5 0.316585956839845 0.759931834414601 0 1 0
0.5 0.5 0 0.5 0.769413100555539 0.21175225591287 0 0 1
0.5 0.5 0 0.5 0.937835931079462 0.635977332945913 1 1 1
0.5 0.5 0 0.5 0.281784824561328 0.718879858730361 0 0 1
0.5 0.5 0 0.5 0.046536851907149 0.550906172487885 0 0 1
0.5 0.5 0 0.5 0.422059732256457 0.42119033052586 1 1 1
0.5 0.5 0 0.5 0.204967683879659 0.239188122330233 1 0 0
0.5 0.5 0 0.5 0.38612211542204 0.248641930287704 0 0 1
0.5 0.5 0 0.5 0.620772159192711 0.919410982867703 1 1 1
0.5 0.5 0 0.5 0.915717806434259 0.898903809254989 1 1 1
0.5 0.5 0 0.5 0.422223412664607 0.361605822108686 1 0 0
0.5 0.5 0 0.5 0.608597206883132 0.839714478002861 1 1 1
0.5 0.5 0 0.5 0.736854774411768 0.896617377642542 1 1 1
0.5 0.5 0 0.5 0.660692859208211 0.586649394128472 1 1 1
0.5 0.5 0 0.5 0.370600923430175 0.616613419027999 0 1 0
0.5 0.5 0 0.5 0.699442332610488 0.152632785961032 0 0 1
0.5 0.5 0 0.5 0.928364821942523 0.417373132891953 0 0 1
0.5 0.5 0 0.5 0.793938308721408 0.81597998784855 1 1 1
0.5 0.5 0 0.5 0.266167326131836 0.131352256052196 0 0 1
0.5 0.5 0 0.5 0.406044313451275 0.912734588840976 0 1 0
0.5 0.5 0 0.5 0.453146092360839 0.115641997894272 0 0 1
0.5 0.5 0 0.5 0.204895542934537 0.516939124558121 0 0 1
0.5 0.5 0 0.5 0.39790342352353 0.92720508784987 0 1 0
0.5 0.5 0 0.5 0.255236412398517 0.726236403686926 0 0 1
0.5 0.5 0 0.5 0.467923995340243 0.752215519081801 1 1 1
0.5 0.5 0 0.5 0.847699942067266 0.887032717233524 1 1 1
0.5 0.5 0 0.5 0.618553801672533 0.169978539925069 0 0 1
0.5 0.5 0 0.5 0.57155156834051 0.18500368623063 0 0 1
0.5 0.5 0 0.5 0.231000178027898 0.39983894303441 0 1 0
0.5 0.5 0 0.5 0.900721014942974 0.741506594466045 1 1 1
0.5 0.5 0 0.5 0.594082358526066 0.487761526135728 1 0 0
0.5 0.5 0 0.5 0.0782161862589419 0.797213193727657 0 0 1
0.5 0.5 0 0.5 0.106992853805423 0.456669656559825 0 0 1
0.5 0.5 0 0.5 0.994477418251336 0.955822000512853 1 1 1
0.5 0.5 0 0.5 0.779250856954604 0.407588914735243 0 0 1
0.5 0.5 0 0.5 0.591237394604832 0.0615959637798369 0 0 1
0.5 0.5 0 0.5 0.540787092642859 0.031088050454855 0 0 1
0.5 0.5 0 0.5 0.783312104642391 0.589422414312139 1 1 1
0.5 0.5 0 0.5 0.67334730643779 0.417701749363914 1 0 0
0.5 0.5 0 0.5 0.142065599095076 0.826418970013037 0 0 1
0.5 0.5 0 0.5 0.315001991111785 0.855925298063084 0 0 1
0.5 0.5 0 0.5 0.336065287468955 0.315236219670624 1 0 0
0.5 0.5 0 0.5 0.332185479812324 0.00643839477561414 0 0 1
0.5 0.5 0 0.5 0.455532536609098 0.36966548091732 1 0 0
0.5 0.5 0 0.5 0.609124412061647 0.981612612726167 1 1 1
0.5 0.5 0 0.5 0.887632163707167 0.255059058312327 0 0 1
0.5 0.5 0 0.5 0.872674349695444 0.680325704626739 1 1 1
0.5 0.5 0 0.5 0.437352075707167 0.826809670543298 0 1 0
0.5 0.5 0 0.5 0.799251201096922 0.66028060996905 1 1 1
0.5 0.5 0 0.5 0.760225304402411 0.749128960771486 1 1 1
0.5 0.5 0 0.5 0.947371162241325 0.760480334749445 1 1 1
0.5 0.5 0 0.5 0.90004965220578 0.883786781458184 1 1 1
0.5 0.5 0 0.5 0.241912423167378 0.955060506239533 0 0 1
0.5 0.5 0 0.5 0.889737337362021 0.00377425993792713 0 0 1
0.5 0.5 0 0.5 0.456495797960088 0.837065923493356 1 1 1
0.5 0.5 0 0.5 0.928254884900525 0.811698389705271 1 1 1
0.5 0.5 0 0.5 0.337456918088719 0.0129174424801022 0 0 1
0.5 0.5 0 0.5 0.219457692001015 0.802659598644823 0 0 1
0.5 0.5 0 0.5 0.378657661844045 0.622520898468792 0 1 0
0.5 0.5 0 0.5 0.731036404846236 0.825040174415335 1 1 1
0.5 0.5 0 0.5 0.56007436173968 0.606323355110362 1 1 1
0.5 0.5 0 0.5 0.520312117878348 0.870210667373613 1 1 1
0.5 0.5 0 0.5 0.0939776082523167 0.813697386067361 0 0 1
